InvoiceDetailID,InvoiceID,TransactionType,VendorNumber,"VendorName",ProductCode,"PassengerName",TicketNumber,PublishedFare,SellingFare,ReferenceFare,LowFare,Tax1,GrossAmount,CommissionAmount,VatOnCommission,"FreeFieldA",TravelDate,ReturnDate,NumberOfDays,"CityCode",ProfileNumber,AddedBy
1512,576,1,11,"AIR NORTH",7,"WUCKERT/RAHSAAN MR",WT20211,340,340,340,340,0,340,0,0,"G",05/16/2008 00:00:00,05/20/2008 00:00:00,0,"YXY",1005,3
1513,576,1,11,"AIR NORTH",7,"HUELS-DECKOW/MICHEAL MR",WT20211,340,340,340,340,0,340,0,0,"G",05/16/2008 00:00:00,05/20/2008 00:00:00,0,"YXY",1005,3
1514,576,1,11,"AIR NORTH",7,"BERGE/DANE MR",WT20211,340,340,340,340,0,340,0,0,"G",05/16/2008 00:00:00,05/20/2008 00:00:00,0,"YXY",1005,3
1515,576,1,2,"WHITEHORSE TRAVEL",18,"PFANNERSTILL/FELIPE MR",WT20211,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,3
1516,576,1,2,"WHITEHORSE TRAVEL",18,"HANE/HOSEA MR",WT20211,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,3
1517,576,1,2,"WHITEHORSE TRAVEL",18,"SCHOWALTER/LYRIC MR",WT20211,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,3
1518,576,1,2,"WHITEHORSE TRAVEL",18,"SAUER/SANTA MR",WT20211,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,3
1519,577,1,701,"WESTJET AIRLINES",7,"EMARD/JETTIE MR",WT20213,181.9,181.9,181.9,181.9,0,181.9,12.96,0,"",05/19/2008 00:00:00,05/24/2008 00:00:00,1,"YVR",1002,3
1520,577,1,10,"AIR CANADA",7,"BLICK/LAWSON MR",WT20213,1190.8,1190.8,1190.8,1190.8,0,1190.8,0,0,"",05/19/2008 00:00:00,05/24/2008 00:00:00,0,"YVR",1002,3
1521,577,1,3,"YUKON TRAVEL",18,"BOTSFORD/SABRYNA MR",WT20213,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1002,3
1522,578,1,11,"AIR NORTH",7,"PACOCHA/OWEN MR",WT20148,65,65,65,65,0,65,0,0,"N",04/30/2008 00:00:00,05/03/2008 00:00:00,0,"YVR",1021,3
1523,579,1,11,"AIR NORTH",7,"WUNSCH-ROWE/NOEMIE MR",WT20220,356,356,356,356,0,356,0,0,"G",05/05/2008 00:00:00,05/09/2008 00:00:00,0,"YDA",1004,3
1524,579,1,2,"WHITEHORSE TRAVEL",18,"RICE/ALLEN MR",WT20220,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1004,3
1525,580,1,11,"AIR NORTH",7,"THIEL/ROMA MR",WT20222,739,739,739,739,0,739,0,0,"G",05/05/2008 00:00:00,05/08/2008 00:00:00,0,"YOC",1012,3
1526,580,1,11,"AIR NORTH",7,"GLEASON/SYDNEY MR",WT20222,739,739,739,739,0,739,0,0,"G",05/05/2008 00:00:00,05/08/2008 00:00:00,0,"YOC",1012,3
1527,580,1,3,"YUKON TRAVEL",18,"PARISIAN-KLING/BELLE MR",WT20222,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1012,3
1528,580,1,3,"YUKON TRAVEL",18,"BREKKE/ISABELLA MR",WT20222,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1012,3
1529,581,1,10,"AIR CANADA",7,"UPTON/LOURDES MR",WT20214,506.34,506.34,506.34,506.34,0,506.34,0,0,"G",05/19/2008 00:00:00,05/26/2008 00:00:00,0,"YVR",1002,3
1530,581,1,2,"WHITEHORSE TRAVEL",18,"RYAN/SIMEON MR",WT20214,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1002,3
1533,583,1,1,"MARLIN TRAVEL",7,"KOSS/DANNY MR",WT19682,54,54,54,54,0,54,0,0,"",06/06/2008 00:00:00,06/06/2008 00:00:00,0,"YXY",1011,3
1535,585,1,11,"AIR NORTH",7,"KOSS/BEVERLY MR",WT20221,356,356,356,356,0,356,0,0,"G",05/07/2008 00:00:00,05/09/2008 00:00:00,0,"YDA",1004,3
1536,585,1,1,"MARLIN TRAVEL",18,"CONN/LELIA MR",WT20221,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1004,3
1537,586,1,10,"AIR CANADA",7,"TILLMAN/ZACHERY MR",WT20218,3984.8,3984.8,3984.8,3984.8,0,3984.8,0,0,"G",05/12/2008 00:00:00,05/15/2008 00:00:00,0,"YOW",1012,3
1538,586,1,1,"MARLIN TRAVEL",18,"MORAR/JESSYCA MR",WT20218,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1012,3
1551,592,1,10,"AIR CANADA",7,"HAND/MADYSON MR",WT20230,360.9,360.9,360.9,360.9,0,360.9,0,0,"G",05/20/2008 00:00:00,05/25/2008 00:00:00,0,"YYC",1010,3
1552,592,1,11,"AIR NORTH",7,"DANIEL/PEARLINE MR",WT20230,293.67,293.67,293.67,293.67,0,293.67,0,0,"G",05/20/2008 00:00:00,05/25/2008 00:00:00,0,"YYC",1010,3
1553,592,1,2,"WHITEHORSE TRAVEL",18,"LEMKE/DONAVON MR",WT20230,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1010,3
1554,593,5,11,"AIR NORTH",7,"RENNER/SYDNEY MR",WT.20228,567.34,567.34,567.34,567.34,0,567.34,0,0,"G",05/19/2008 00:00:00,05/25/2008 00:00:00,0,"YYC",1010,3
1555,593,1,1100,"AVIS",11,"RATKE/ILENE MR",WT20228,182.11,182.11,182.11,182.11,0,182.11,18.21,0.91,"",05/19/2008 00:00:00,05/25/2008 00:00:00,1,"YYC",1010,3
1556,593,1,3,"YUKON TRAVEL",18,"WIZA/FELIPA MR",WT20228,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1010,3
1557,594,1,11,"AIR NORTH",7,"STOKES/ANDRE MR",WT20229,567.34,567.34,567.34,567.34,0,567.34,0,0,"G",05/19/2008 00:00:00,05/25/2008 00:00:00,0,"YYC",1010,3
1558,594,1,1,"MARLIN TRAVEL",18,"HAMILL/DEWAYNE MR",WT20229,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1010,3
1559,595,1,10,"AIR CANADA",7,"BOGISICH/REYNOLD MR",WT20210,1225.8,1225.8,1225.8,1225.8,0,1225.8,0,0,"N",05/14/2008 00:00:00,06/12/2008 00:00:00,1,"YXY",1024,3
1560,595,1,1,"MARLIN TRAVEL",18,"TRANTOW/KAYDEN MR",WT20210,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1024,3
1561,596,1,11,"AIR NORTH",7,"HERMAN/DELPHA MR",WT20232,636,636,636,636,0,636,0,0,"N",05/21/2008 00:00:00,05/26/2008 00:00:00,0,"YXY",1006,3
1562,596,1,3,"YUKON TRAVEL",18,"WAELCHI/ADITYA MR",WT20232,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1006,3
1566,599,1,10,"AIR CANADA",7,"STARK/ORLAND MR",WT20246,520.8,520.8,520.8,520.8,0,520.8,0,0,"N",05/20/2008 00:00:00,05/21/2008 00:00:00,0,"YVR",1021,3
1567,599,1,1000,"PLAZA 500 HOTEL",10,"HINTZ/EMELIE MR",WT30246,129,129,129,129,0,129,12.9,0.65,"",05/20/2008 00:00:00,05/21/2008 00:00:00,1,"YVR",1021,3
1568,599,1,2,"WHITEHORSE TRAVEL",18,"BRUEN/ABAGAIL MR",WT20246,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1021,3
1569,600,1,10,"AIR CANADA",7,"VON/ALIA MR",WT20248,1642.8,1642.8,1642.8,1642.8,0,1642.8,0,0,"",05/13/2008 00:00:00,05/16/2008 00:00:00,0,"YOW",1007,3
1570,600,1,2,"WHITEHORSE TRAVEL",18,"HILLS/HENRIETTE MR",WT20248,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1007,3
1571,601,1,11,"AIR NORTH",7,"SPENCER/POLLY MR",WT20252,255.67,255.67,255.67,255.67,0,255.67,0,0,"G",05/06/2008 00:00:00,05/10/2008 00:00:00,0,"YVR",1023,3
1572,601,1,10,"AIR CANADA",7,"GRAHAM/CLEMMIE MR",WT20252,870.8,870.8,870.8,870.8,0,870.8,0,0,"G",05/06/2008 00:00:00,05/10/2008 00:00:00,0,"YVR",1023,3
1573,601,1,1000,"5 CALGARY DOWNTOWN",10,"RAYNOR/FIONA MR",WT20252,556,556,139,139,0,556,55.6,2.78,"",05/06/2008 00:00:00,05/10/2008 00:00:00,4,"YYC",1023,3
1574,601,1,2,"WHITEHORSE TRAVEL",18,"SCHMIDT/ELLIOTT MR",WT20252,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1023,3
1595,611,1,11,"AIR NORTH",7,"HANE/AURELIE MR",WT20261,636,636,636,636,0,636,0,0,"",05/19/2008 00:00:00,06/13/2008 00:00:00,0,"YXY",1006,3
1596,611,1,2,"WHITEHORSE TRAVEL",18,"ROLFSON/JONATAN MR",WT20261,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1006,3
1605,615,1,11,"AIR NORTH",7,"LEBSACK/KENYATTA MR",WT20244,814,814,814,814,0,814,0,0,"G",NULL,NULL,1,"",1007,3
1606,615,1,1,"MARLIN TRAVEL",18,"WATERS/MARIANNA MR",WT20244,40,40,40,40,0,40,0,0,"G",NULL,NULL,1,"",1007,3
1613,619,1,11,"AIR NORTH",7,"ABBOTT/GARDNER MR",WT20256,511.34,511.34,511.34,511.34,0,511.34,0,0,"",05/20/2008 00:00:00,05/25/2008 00:00:00,0,"YVR",1002,3
1614,619,1,10,"AIR CANADA",7,"MURAZIK/BRIA MR",WT20256,337.8,337.8,337.8,337.8,0,337.8,0,0,"",05/20/2008 00:00:00,05/25/2008 00:00:00,0,"YVR",1002,3
1615,619,1,3,"YUKON TRAVEL",18,"ZULAUF-SCHMITT/DAPHNEE MR",WT20256,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1002,3
1616,620,1,10,"AIR CANADA",7,"TOWNE/KENNA MR",WT20264,1232.8,1232.8,1232.8,1232.8,0,1232.8,0,0,"G",05/13/2008 00:00:00,05/15/2008 00:00:00,0,"YEG",1011,3
1617,620,1,2,"WHITEHORSE TRAVEL",18,"HETTINGER/PIPER MR",WT20264,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1011,3
1618,621,1,10,"AIR CANADA",7,"ROGAHN/ANDRE MR",WT20265,1232.8,1232.8,1232.8,1232.8,0,1232.8,0,0,"G",05/13/2008 00:00:00,05/15/2008 00:00:00,0,"YEG",1011,3
1619,621,1,3,"YUKON TRAVEL",18,"KILBACK/LENORE MR",WT20265,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1011,3
1620,622,1,11,"AIR NORTH",7,"OKUNEVA/OTIS MR",WT20219,572.34,572.34,572.34,572.34,0,572.34,0,0,"G",05/17/2008 00:00:00,05/28/2008 00:00:00,0,"YVR",1011,3
1621,622,1,701,"WESTJET AIRLINES",7,"BEDNAR/MORRIS MR",WT20219,759.8,759.8,759.8,759.8,0,759.8,0,0,"G",05/17/2008 00:00:00,05/28/2008 00:00:00,0,"YVR",1011,3
1630,627,1,10,"AIR CANADA",7,"GORCZANY/WENDELL MR",WT20278,1322.8,1322.8,1322.8,1322.8,0,1322.8,0,0,"G",05/11/2008 00:00:00,05/15/2008 00:00:00,0,"YYZ",1003,3
1631,627,1,1000,"MARRIOTT BLOOR YORK",10,"ULLRICH/BRENT MR",WT20278,0,0,229,229,0,0,0,0,"",05/11/2008 00:00:00,05/15/2008 00:00:00,1,"YTO",1003,3
1632,627,1,3,"YUKON TRAVEL",18,"DICKENS/GENE MR",WT20278,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1003,3
1636,629,1,11,"AIR NORTH",7,"CARTWRIGHT/GARRETT MR",WT20281,1139.7,1139.7,1139.7,1139.7,0,1139.7,0,0,"G",05/21/2008 00:00:00,06/24/2008 00:00:00,0,"YVR",1024,3
1637,629,1,3,"YUKON TRAVEL",18,"WIEGAND/DANDRE MR",WT20281,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1024,3
1638,630,3,10,"AIR CANADA",7,"WELCH/EMILIE MR",WT20284,1046,1046,1046,1046,0,1046,0,0,"G",05/23/2008 00:00:00,05/29/2008 00:00:00,0,"YVR",1014,3
1639,631,3,10,"AIR CANADA",7,"CRONIN/MATILDA MR",WT20285,1046,1046,1046,1046,0,1046,0,0,"G",05/23/2008 00:00:00,05/28/2008 00:00:00,0,"YVR",1014,3
1642,633,1,10,"AIR CANADA",7,"HESSEL/PATRICIA MR",WT20291,1275.8,1275.8,1275.8,1275.8,0,1275.8,0,0,"G",05/20/2008 00:00:00,05/23/2008 00:00:00,0,"YQU",1006,3
1643,633,1,3,"YUKON TRAVEL",18,"MERTZ/YADIRA MR",WT20291,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1006,3
1646,635,1,11,"AIR NORTH",7,"CRONA/ERICA MR",WT20266,1367.8,1367.8,1367.8,1367.8,0,1367.8,0,0,"G",05/28/2008 00:00:00,06/02/2008 00:00:00,0,"YYZ",1010,3
1647,635,1,2,"WHITEHORSE TRAVEL",18,"MORISSETTE/GABE MR",WT20266,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1010,3
1648,636,1,11,"AIR NORTH",7,"REICHEL/CANDELARIO MR",WT20293,585.34,585.34,585.34,585.34,0,585.34,0,0,"",05/23/2008 00:00:00,06/01/2008 00:00:00,0,"YYC",1002,3
1649,636,1,10,"AIR CANADA",7,"TORP/JOELLE MR",WT20293,1159.3,1159.3,1159.3,1159.3,0,1159.3,0,0,"",05/23/2008 00:00:00,06/01/2008 00:00:00,0,"YYC",1002,3
1650,636,1,2,"WHITEHORSE TRAVEL",18,"CREMIN/ESMERALDA MR",WT20293,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1002,3
1651,637,5,11,"AIR NORTH",7,"BERGSTROM/JACQUELYN MR",WT20295,1305.3,1305.3,1305.3,1305.3,0,1305.3,0,0,"",05/21/2008 00:00:00,05/29/2008 00:00:00,0,"YUL",1005,3
1652,637,1,1,"MARLIN TRAVEL",18,"STROMAN-WEIMANN/KEELEY MR",WT20295,40,40,40,40,0,40,0,0,"",NULL,NULL,0,"",1005,3
1665,643,1,10,"AIR CANADA",7,"BRADTKE/LILYAN MR",WT20246,183,183,183,183,0,183,0,0,"N",05/29/2008 00:00:00,05/30/2008 00:00:00,1,"YVR",1021,3
1666,643,1,1000,"PLAZA 500 HOTEL",10,"BLICK/DARRION MR",WT20246,129,129,129,129,0,129,12.9,0,"",05/29/2008 00:00:00,05/30/2008 00:00:00,1,"YVR",1021,3
1667,644,1,11,"AIR NORTH",7,"KSHLERIN/NORA MR",WT20277,282.67,282.67,282.67,282.67,0,282.67,0,0,"G",05/04/2008 00:00:00,05/06/2008 00:00:00,0,"YYC",1005,3
1668,644,1,701,"WESTJET AIRLINES",7,"DOYLE/LESSIE MR",WT20277,287.9,287.9,287.9,287.9,0,287.9,0,0,"G",05/04/2008 00:00:00,05/06/2008 00:00:00,0,"YYC",1005,3
1669,644,1,10,"AIR CANADA",7,"STOKES/MATTIE MR",WT20277,767.9,767.9,767.9,767.9,0,767.9,0,0,"G",05/04/2008 00:00:00,05/06/2008 00:00:00,0,"YYC",1005,3
1670,644,1,1000,"CLARION HOTEL AND SU",10,"KUHN/LUKAS MR",WT20277,199.98,199.98,99.99,99.99,0,199.98,20,0,"",05/04/2008 00:00:00,05/06/2008 00:00:00,1,"YWG",1005,3
1671,644,1,701,"WESTJET AIRLINES",18,"JAKUBOWSKI/HELGA MR",WT20277,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,3
1672,645,1,11,"AIR NORTH",7,"BOYER/CANDELARIO MR",WT20270,654,654,654,654,0,654,0,0,"G",05/12/2008 00:00:00,05/15/2008 00:00:00,0,"YEV",1006,3
1673,645,1,1000,"CAPITAL SUITES HOTEL",10,"SPORER/DAMIAN MR",WT20270,537,537,179,179,0,537,53.7,0,"",05/12/2008 00:00:00,05/15/2008 00:00:00,1,"YEV",1006,3
1674,645,1,2,"WHITEHORSE TRAVEL",18,"KERTZMANN-BAYER/SHEMAR MR",WT20270,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1006,3
1675,646,1,10,"AIR CANADA",7,"LARSON/JOSIAH MR",WT20265,1232.8,1232.8,1232.8,1232.8,0,1232.8,0,0,"G",05/13/2008 00:00:00,05/15/2008 00:00:00,0,"YEG",1011,3
1676,646,1,3,"YUKON TRAVEL",18,"FISHER/KACI MR",WT20265,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1011,3
1677,647,3,10,"AIR CANADA",7,"KUHN-KIRLIN/MARGIE MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,1,"YXY",1014,3
1678,647,3,10,"AIR CANADA",7,"MILLER/LUCIOUS MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"",NULL,NULL,1,"",1014,3
1679,647,3,10,"AIR CANADA",7,"VONRUEDEN/MELYNA MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"",NULL,NULL,1,"",1014,3
1680,648,1,10,"AIR CANADA",7,"PROSACCO/LONNY MR",WT20298,375.9,375.9,375.9,375.9,0,375.9,0,0,"G",05/11/2008 00:00:00,05/16/2008 00:00:00,0,"YEG",1011,3
1681,648,1,2,"WHITEHORSE TRAVEL",18,"GLOVER/KEITH MR",WT20298,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1011,3
1688,651,1,11,"AIR NORTH",7,"KUHN/LISA MR",WT20280,534.34,534.34,534.34,534.34,0,534.34,0,0,"N",05/12/2008 00:00:00,05/13/2008 00:00:00,0,"YVR",1021,3
1689,651,1,1000,"PLAZA 500",10,"WYMAN/JACKY MR",WT20280,129,129,129,129,0,129,12.9,0.65,"",05/12/2008 00:00:00,05/13/2008 00:00:00,1,"YVR",1021,3
1690,651,1,2,"WHITEHORSE TRAVEL",18,"BEATTY/ANITA MR",WT20280,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1021,3
1691,652,1,10,"AIR CANADA",7,"GERHOLD/QUINTEN MR",WT20271,1610.8,1610.8,1610.8,1610.8,0,1610.8,0,0,"G",05/06/2008 00:00:00,05/10/2008 00:00:00,0,"YOW",1020,3
1692,652,1,1000,"CROWNE PLAZA OTTAWA",10,"MCLAUGHLIN/CATHARINE MR",WT20271,596,596,149,149,0,596,59.6,2.98,"",05/06/2008 00:00:00,05/10/2008 00:00:00,4,"YOW",1020,3
1693,652,1,2,"WHITEHORSE TRAVEL",18,"O'KEEFE/LAVONNE MR",WT20271,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1020,3
1694,653,3,10,"AIR CANADA",7,"TREMBLAY/RYLEY MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,0,"YXY",1014,3
1695,653,3,10,"AIR CANADA",7,"NADER/ELISHA MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,0,"YXY",1014,3
1696,653,3,10,"AIR CANADA",7,"KUHLMAN/CATALINA MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,0,"YXY",1014,3
1697,653,3,10,"AIR CANADA",7,"NADER/REBECA MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,0,"YXY",1014,3
1698,653,3,10,"AIR CANADA",7,"ZIEME/KRISTY MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,0,"YXY",1014,3
1699,653,3,10,"AIR CANADA",7,"HACKETT/MAUD MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,0,"YXY",1014,3
1700,653,3,10,"AIR CANADA",7,"ARMSTRONG/SAMMIE MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,0,"YXY",1014,3
1701,653,3,10,"AIR CANADA",7,"SIPES/BARNEY MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,0,"YXY",1014,3
1702,653,3,10,"AIR CANADA",7,"MAYER/NATALIA MR",WT20286,525.7,525.7,525.7,525.7,0,525.7,0,0,"N",05/28/2008 00:00:00,05/28/2008 00:00:00,0,"YXY",1014,3
1703,654,1,11,"AIR NORTH",7,"ABERNATHY/ARDELLA MR",WT20147,9,9,9,9,0,9,0,0,"G",05/05/2008 00:00:00,05/09/2008 00:00:00,0,"YOC",1010,2
1706,656,1,10,"AIR CANADA",7,"NITZSCHE/VERNA MR",WT20267,1230.08,1230.08,1230.08,1230.08,0,1230.08,0,0,"N",05/20/2008 00:00:00,05/24/2008 00:00:00,0,"YXY",1004,2
1707,656,1,714,"DELTA AIRLINES",7,"LEDNER/JAIME MR",WT20267,330.21,330.21,330.21,330.21,0,330.21,0,0,"N",05/20/2008 00:00:00,05/24/2008 00:00:00,0,"YXY",1004,2
1708,656,1,1000,"FA VANCOUVER AIRPT",10,"ONDRICKA/ERIN MR",WT20267,165,165,165,165,0,165,16.5,0.83,"",05/23/2008 00:00:00,05/24/2008 00:00:00,1,"YVR",1004,2
1709,656,1,1,"MARLIN TRAVEL",18,"ROBEL/TRACEY MR",WT20267,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1004,2
1710,657,1,10,"AIR CANADA",7,"BAUCH/ANGELICA MR",WT20276,850.8,850.8,850.8,850.8,0,850.8,0,0,"G",05/20/2008 00:00:00,05/23/2008 00:00:00,0,"YYJ",1007,2
1711,657,1,11,"AIR NORTH",7,"CASSIN/ALISA MR",WT20276,264.67,264.67,264.67,264.67,0,264.67,0,0,"G",05/20/2008 00:00:00,05/23/2008 00:00:00,0,"YYJ",1007,2
1712,657,1,1,"MARLIN TRAVEL",18,"MANTE/ELODY MR",WT20276,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1007,2
1715,659,5,10,"AIR CANADA",7,"MAYER/HASSIE MR",WT20305,937.8,937.8,937.8,937.8,0,937.8,0,0,"G",05/26/2008 00:00:00,05/29/2008 00:00:00,0,"YKA",1005,2
1716,659,5,11,"AIR NORTH",7,"HERZOG/THAD MR",WT20305,269.67,269.67,269.67,269.67,0,269.67,0,0,"G",05/26/2008 00:00:00,05/29/2008 00:00:00,0,"YKA",1005,2
1717,659,1,2,"WHITEHORSE TRAVEL",18,"RATH/GREGORY MR",WT20305,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,2
1718,660,1,11,"AIR NORTH",7,"DOYLE/MARISA MR",WT20299,264.67,264.67,264.67,264.67,0,264.67,0,0,"N",05/13/2008 00:00:00,05/14/2008 00:00:00,0,"YVR",1021,2
1719,660,1,10,"AIR CANADA",7,"GERHOLD/CELESTINE MR",WT20299,592.9,592.9,592.9,592.9,0,592.9,0,0,"N",05/13/2008 00:00:00,05/14/2008 00:00:00,0,"YVR",1021,2
1720,660,1,1000,"PLAZA 500",10,"KERLUKE/BELLE MR",WT20299,129,129,129,129,0,129,12.9,0.65,"",05/13/2008 00:00:00,05/14/2008 00:00:00,1,"YVR",1021,2
1721,660,1,3,"YUKON TRAVEL",18,"SPINKA/JOELLE MR",WT20299,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1021,2
1722,661,5,10,"AIR CANADA",7,"PFEFFER/LOLA MR",WT20300,1199.3,1199.3,1199.3,1199.3,0,1199.3,0,0,"G",05/24/2008 00:00:00,05/30/2008 00:00:00,0,"YQB",1005,2
1723,661,5,11,"AIR NORTH",7,"SCHUPPE/KARIANNE MR",WT20300,264.67,264.67,264.67,264.67,0,264.67,0,0,"G",05/24/2008 00:00:00,05/30/2008 00:00:00,0,"YQB",1005,2
1724,661,1,1,"MARLIN TRAVEL",18,"SIPES/BENNY MR",WT20300,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,2
1725,662,1,11,"AIR NORTH",7,"GORCZANY/MOHAMMAD MR",WT19784,18,18,18,18,0,18,0,0,"G",05/02/2008 00:00:00,05/09/2008 00:00:00,0,"YXY",1010,2
1726,663,1,10,"AIR CANADA",7,"ROLFSON/LOUISA MR",WT20306,1469.39,1469.39,1469.39,1469.39,0,1469.39,0,0,"G",05/27/2008 00:00:00,05/30/2008 00:00:00,0,"ANC",1005,2
1727,663,1,3,"YUKON TRAVEL",18,"WHITE/WEBSTER MR",WT20306,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,2
1728,664,1,10,"AIR CANADA",7,"RODRIGUEZ/TREVION MR",WT20307,1469.39,1469.39,1469.39,1469.39,0,1469.39,0,0,"G",05/27/2008 00:00:00,05/30/2008 00:00:00,0,"ANC",1005,2
1729,664,1,3,"YUKON TRAVEL",18,"STIEDEMANN/EDMUND MR",WT20307,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1005,2
1730,665,1,11,"AIR NORTH",7,"JACOBSON/GIOVANI MR",WT20304,524.34,524.34,524.34,524.34,0,524.34,0,0,"N",05/25/2008 00:00:00,05/27/2008 00:00:00,0,"YVR",1021,2
1731,665,1,1000,"PLAZA 500",10,"MAYER/ARNOLD MR",WT20304,0,0,0,0,0,0,0,0,"",05/25/2008 00:00:00,05/27/2008 00:00:00,2,"YVR",1021,2
1732,665,1,1,"MARLIN TRAVEL",18,"FUNK/LAVERNA MR",WT20304,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1021,2
1733,666,5,10,"AIR CANADA",7,"BALISTRERI/ASHA MR",WT20162,488.15,488.15,488.15,488.15,0,488.15,0,0,"G",05/04/2008 00:00:00,05/08/2008 00:00:00,0,"DCA",1011,2
1734,667,1,11,"AIR NORTH",7,"GERHOLD/HENRY MR",WT20311,654,654,654,654,0,654,0,0,"G",05/07/2008 00:00:00,05/12/2008 00:00:00,0,"YXY",1004,2
1735,667,1,3,"YUKON TRAVEL",18,"ERNSER/DIEGO MR",WT20311,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1004,2
1736,668,1,11,"AIR NORTH",7,"HARBER/WALTON MR",WT20308,654,654,654,654,0,654,0,0,"N",05/13/2008 00:00:00,05/16/2008 00:00:00,0,"YEV",1006,2
1737,668,1,1,"MARLIN TRAVEL",18,"MURAZIK/SUSIE MR",WT20308,40,40,40,40,0,40,0,0,"N",NULL,NULL,0,"",1006,2
1740,670,1,11,"AIR NORTH",7,"WEBER/JUDY MR",WT20312,590.34,590.34,590.34,590.34,0,590.34,0,0,"G",05/07/2008 00:00:00,05/12/2008 00:00:00,0,"YEG",1010,2
1741,670,1,2,"WHITEHORSE TRAVEL",18,"TREMBLAY/NAYELI MR",WT20312,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1010,2
1748,674,1,10,"AIR CANADA",7,"LANGWORTH/ROSELLA MR",WT20316,1802.39,1802.39,1802.39,1802.39,0,1802.39,0,0,"G",05/26/2008 00:00:00,05/30/2008 00:00:00,0,"ANC",1006,2
1749,674,1,1,"MARLIN TRAVEL",18,"LINDGREN/OTTILIE MR",WT20316,40,40,40,40,0,40,0,0,"G",NULL,NULL,0,"",1006,2
